time_stamp,AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.RawMaterialFeederParameter.U.Actual,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorAmperage.U.Actual,Machine1.MotorRPM.C.Actual,Machine1.MaterialPressure.U.Actual,Machine1.MaterialTemperature.U.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.RawMaterialFeederParameter.U.Actual,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorAmperage.U.Actual,Machine2.MotorRPM.C.Actual,Machine2.MaterialPressure.U.Actual,Machine2.MaterialTemperature.U.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.RawMaterialFeederParameter.U.Actual,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorAmperage.U.Actual,Machine3.MotorRPM.C.Actual,Machine3.MaterialPressure.U.Actual,Machine3.MaterialTemperature.U.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature1.U.Actual,FirstStage.CombinerOperation.Temperature2.U.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual,Stage1.Output.Measurement8.U.Actual
2019-03-06 12:27:41,15.93,23.53,11.54,200.0,1027.43,247.0,1257.29,72.0,71.5,71.3,10.7,414.3,81.2,75.1,12.85,241.0,556.7,256.0,183.26,68.98,69.08,73.13,13.89,228.23,77.3,59.9,9.86,192.0,408.97,202.0,194.91,78.0,77.9,363.64,13.44,255.12,75.4,65.0,104.8,76.1,79.8,20.9
2019-03-06 12:27:42,15.93,23.53,11.54,200.0,1027.43,247.0,1269.32,72.0,71.5,71.57,10.7,418.94,81.2,75.1,12.85,241.0,556.7,256.0,212.42,68.98,69.08,73.5,13.92,225.9,77.0,59.9,9.86,192.0,408.97,202.0,229.63,78.0,77.9,363.41,13.4,255.91,75.4,65.0,104.8,76.3,79.7,20.9
2019-03-06 12:27:43,15.93,23.53,11.54,200.0,1027.43,247.0,1298.55,72.0,71.5,72.78,10.67,421.25,81.2,75.1,12.85,241.0,556.7,256.0,224.96,68.97,69.1,73.69,13.87,224.2,77.2,59.9,9.86,192.0,408.97,202.0,215.37,78.0,78.0,364.34,13.4,255.21,75.4,65.0,104.8,76.5,79.7,20.9
2019-03-06 12:27:44,15.93,23.53,11.54,200.0,1027.43,247.0,1270.97,72.0,71.5,72.78,10.67,421.24,81.2,75.1,12.85,241.0,556.7,256.0,183.11,69.0,69.11,73.75,13.92,227.53,77.0,59.8,9.86,192.0,408.97,202.0,209.34,78.0,78.0,363.94,13.33,255.7,75.4,65.0,104.3,76.1,79.7,20.9
2019-03-06 12:27:45,15.93,23.53,11.54,200.0,1027.43,247.0,1257.2,72.0,71.5,72.25,10.73,417.06,81.2,75.0,12.85,241.0,556.7,256.0,188.09,68.98,69.09,73.31,13.9,228.33,77.2,59.8,9.86,192.0,408.97,202.0,218.14,78.0,78.0,361.11,13.41,255.6,75.4,65.0,104.3,76.3,79.7,20.93
2019-03-06 12:27:46,15.93,23.53,11.54,200.0,1027.43,247.0,1261.74,72.0,71.5,71.44,10.76,423.59,81.2,75.0,12.85,241.0,556.7,256.0,218.47,68.98,69.07,73.0,13.87,224.47,77.2,59.8,9.86,192.0,408.97,202.0,204.19,78.0,78.0,358.67,13.42,255.22,75.4,65.0,104.3,76.3,79.7,20.93
2019-03-06 12:27:47,15.93,23.53,11.54,200.0,1027.43,247.0,1266.38,72.0,71.5,71.17,10.73,414.3,81.2,75.0,12.85,241.0,556.7,256.0,200.33,68.99,69.1,73.38,13.85,223.02,77.1,59.8,9.86,192.0,408.97,202.0,206.41,78.0,78.0,359.18,13.26,255.42,75.4,65.0,104.6,76.0,79.7,20.93
2019-03-06 12:27:48,15.93,23.53,11.54,200.0,1027.43,247.0,1262.29,72.0,71.5,72.38,10.67,420.56,81.2,75.0,12.85,241.0,556.7,256.0,189.96,68.97,69.09,73.44,13.86,227.1,77.2,59.8,9.86,192.0,408.97,202.0,209.47,78.0,78.0,363.03,13.4,255.12,75.4,65.0,104.6,76.6,79.7,20.85
2019-03-06 12:27:49,15.93,23.53,11.54,200.0,1027.43,247.0,1258.45,72.0,71.5,72.78,10.7,418.94,81.2,75.0,12.85,241.0,556.7,256.0,171.14,69.0,69.09,73.5,13.92,228.4,77.2,59.8,9.86,192.0,408.97,202.0,181.42,78.0,78.0,362.68,13.41,255.75,75.4,65.0,104.6,76.5,79.7,20.85
2019-03-06 12:27:50,15.93,23.53,11.54,200.0,1027.43,247.0,1252.58,72.0,71.5,73.19,10.67,425.89,81.2,75.0,12.85,241.0,556.7,256.0,196.78,69.0,69.09,73.25,13.87,222.68,77.1,59.8,9.86,192.0,408.97,202.0,196.02,78.0,78.0,358.83,13.42,255.88,75.4,65.0,104.9,76.8,79.7,20.89
2019-03-06 12:27:51,15.93,23.53,11.54,200.0,1027.43,247.0,1262.57,72.0,71.5,72.65,10.7,415.86,81.2,75.0,12.85,241.0,556.7,256.0,224.3,69.0,69.11,73.38,13.89,221.77,77.1,59.9,9.86,192.0,408.97,202.0,172.2,78.0,78.0,364.61,13.33,255.2,75.4,65.0,104.9,76.1,79.7,20.89
2019-03-06 12:27:52,15.93,23.53,11.54,200.0,1027.43,247.0,1266.4,72.0,71.5,71.71,10.76,416.03,81.2,75.0,12.85,241.0,556.7,256.0,191.22,69.0,69.09,73.38,13.9,225.97,77.2,59.9,9.86,192.0,408.97,202.0,202.53,78.0,78.0,361.16,13.38,255.18,75.4,65.0,104.9,76.1,79.7,20.9
2019-03-06 12:27:53,15.93,23.53,11.54,200.0,1027.43,247.0,1257.37,72.0,71.5,71.44,10.73,418.2,81.2,75.0,12.85,241.0,556.7,256.0,189.99,68.99,69.1,73.19,13.86,228.02,77.0,60.0,9.86,192.0,408.97,202.0,205.7,78.0,78.0,364.77,13.36,255.9,75.4,65.0,104.8,76.5,79.8,20.9
2019-03-06 12:27:54,15.93,23.53,11.54,200.0,1027.43,247.0,1287.83,72.0,71.5,73.19,10.67,419.71,81.2,75.0,12.85,241.0,556.7,256.0,186.94,69.01,69.11,73.06,13.94,225.42,77.3,60.0,9.86,192.0,408.97,202.0,195.71,78.0,78.0,362.57,13.36,255.65,75.4,65.0,104.8,76.3,79.8,20.9
2019-03-06 12:27:55,15.93,23.53,11.54,200.0,1027.43,247.0,1257.89,72.0,71.5,72.52,10.73,420.21,81.2,75.0,12.85,241.0,556.7,256.0,205.04,68.99,69.07,73.25,13.91,224.85,77.0,60.0,9.86,192.0,408.97,202.0,189.09,78.0,78.0,356.99,13.27,255.91,75.4,65.0,104.8,76.5,79.8,20.9
2019-03-06 12:27:56,15.93,23.53,11.54,200.0,1027.43,247.0,1262.43,72.0,71.5,72.78,10.7,420.54,81.2,75.0,12.85,241.0,556.7,256.0,208.25,68.98,69.09,73.69,13.91,224.58,77.1,60.1,9.86,192.0,408.97,202.0,218.6,78.0,78.0,365.55,13.42,255.91,75.4,65.0,104.6,76.2,79.8,20.91
2019-03-06 12:27:57,15.93,23.53,11.54,200.0,1027.43,247.0,1261.66,72.0,71.5,72.11,10.67,421.7,81.2,75.0,12.85,241.0,556.7,256.0,189.3,68.98,69.08,73.69,13.92,227.4,77.3,60.1,9.86,192.0,408.97,202.0,205.75,78.0,78.1,361.21,13.48,255.88,75.4,65.0,104.6,76.2,79.8,20.91
2019-03-06 12:27:58,15.93,23.53,11.54,200.0,1027.43,247.0,1260.95,72.0,71.5,71.71,10.73,412.81,81.2,75.0,12.85,241.0,556.7,256.0,195.37,68.97,69.09,73.25,13.91,228.48,77.1,60.1,9.86,192.0,408.97,202.0,198.91,78.0,78.1,358.33,13.41,255.94,75.4,65.0,104.6,76.9,79.8,20.9
2019-03-06 12:27:59,15.93,23.53,11.54,200.0,1027.43,247.0,1257.6,72.0,71.5,72.52,10.67,419.14,81.2,75.0,12.85,241.0,556.7,256.0,190.51,68.96,69.07,73.19,13.85,225.68,77.2,60.2,9.86,192.0,408.97,202.0,199.02,78.0,78.1,365.32,13.5,255.93,75.4,65.0,104.4,76.3,79.8,20.9
2019-03-06 12:28:00,15.93,23.53,11.54,200.0,1027.43,247.0,1267.19,72.0,71.5,73.19,10.7,419.76,81.2,75.0,12.85,241.0,556.7,256.0,186.95,69.0,69.09,73.38,13.91,224.15,77.1,60.2,9.86,192.0,408.97,202.0,213.22,78.0,78.1,355.83,13.38,256.36,75.4,65.0,104.4,75.9,79.9,20.9
2019-03-06 12:28:01,15.93,23.53,11.54,200.0,1027.43,247.0,1258.61,72.0,71.5,72.92,10.7,424.95,81.2,75.0,12.85,241.0,556.7,256.0,213.96,69.0,69.09,73.69,13.9,227.12,77.2,60.2,9.86,192.0,408.97,202.0,189.69,78.0,78.1,354.19,13.52,255.93,75.4,65.0,104.4,76.5,79.9,20.91
2019-03-06 12:28:02,15.93,23.53,11.54,200.0,1027.43,247.0,1265.22,72.0,71.5,72.38,10.7,414.89,81.2,75.0,12.85,241.0,556.7,256.0,195.8,68.98,69.07,73.5,13.95,228.55,77.1,60.3,9.86,192.0,408.97,202.0,200.14,78.0,78.1,356.65,13.34,255.92,75.4,65.0,104.6,76.1,79.9,20.91
2019-03-06 12:28:03,15.93,23.53,11.54,200.0,1027.43,247.0,1262.67,72.0,71.5,71.84,10.7,420.53,81.2,75.0,12.85,241.0,556.7,256.0,200.28,68.99,69.06,73.44,13.93,222.82,77.2,60.3,9.86,192.0,408.97,202.0,210.6,78.0,78.1,355.65,13.31,255.91,75.4,65.0,104.6,75.6,79.9,20.91
2019-03-06 12:28:04,15.93,23.53,11.54,200.0,1027.43,247.0,1263.32,72.0,71.5,71.84,10.7,416.81,81.2,75.0,12.85,241.0,556.7,256.0,200.86,69.01,68.99,73.69,13.87,221.63,77.1,60.2,9.86,192.0,408.97,202.0,200.84,78.0,78.1,361.45,13.23,256.04,75.4,65.0,104.6,76.5,79.9,20.91
2019-03-06 12:28:05,15.93,23.53,11.54,200.0,1027.43,247.0,1260.17,72.0,71.5,72.92,10.67,420.51,81.2,74.9,12.85,241.0,556.7,256.0,210.68,68.98,69.1,73.5,13.9,226.63,77.2,60.2,9.86,192.0,408.97,202.0,206.82,78.0,78.1,358.07,13.35,255.9,75.4,65.0,104.7,75.9,80.0,20.84
2019-03-06 12:28:06,15.93,23.53,11.54,200.0,1027.43,247.0,1267.59,72.0,71.5,73.32,10.7,418.66,81.2,74.9,12.85,241.0,556.7,256.0,201.15,68.98,69.08,73.56,13.89,227.88,77.1,60.2,9.86,192.0,408.97,202.0,201.22,78.0,78.1,355.69,13.51,256.41,75.4,65.0,104.7,76.2,80.0,20.84
2019-03-06 12:28:07,15.93,23.53,11.54,200.0,1027.43,247.0,1287.56,72.0,71.5,72.92,10.7,426.07,81.2,74.9,12.85,241.0,556.7,256.0,198.36,68.97,69.06,72.88,13.92,223.33,77.1,60.1,9.86,192.0,408.97,202.0,212.39,78.0,78.1,360.17,13.37,255.9,75.4,65.0,104.7,76.2,80.0,20.84
2019-03-06 12:28:08,15.93,23.53,11.54,200.0,1027.43,247.0,1285.88,72.0,71.5,72.65,10.7,420.5,81.2,74.9,12.85,241.0,556.7,256.0,189.98,68.97,69.12,73.38,13.93,222.77,77.3,60.1,9.86,192.0,408.97,202.0,209.06,78.0,78.1,360.24,13.38,255.92,75.4,65.0,104.5,76.1,80.0,20.91
2019-03-06 12:28:09,15.93,23.53,11.54,200.0,1027.43,247.0,1260.95,72.0,71.5,72.25,10.67,412.8,81.2,74.9,12.85,241.0,556.7,256.0,210.91,69.0,69.07,73.63,13.94,225.58,77.1,60.1,9.86,192.0,408.97,202.0,198.6,78.0,78.1,363.57,13.37,256.4,75.4,65.0,104.5,76.3,80.0,20.91
2019-03-06 12:28:10,15.93,23.53,11.54,200.0,1027.43,247.0,1266.61,72.0,71.6,72.52,10.67,419.78,81.2,74.9,12.85,241.0,556.7,256.0,207.77,68.99,69.09,73.75,13.9,227.4,77.3,60.0,9.86,192.0,408.97,202.0,196.78,78.0,78.1,362.32,13.38,255.99,75.4,65.0,104.5,77.2,80.1,20.91
2019-03-06 12:28:11,15.93,23.53,11.54,200.0,1027.43,247.0,1269.92,72.0,71.6,73.46,10.7,419.77,81.2,74.9,12.85,241.0,556.7,256.0,204.71,69.01,69.12,73.13,13.94,228.07,77.1,60.0,9.86,192.0,408.97,202.0,185.67,78.0,78.1,365.16,13.35,256.16,75.4,65.0,104.8,76.2,80.1,20.88
2019-03-06 12:28:12,15.93,23.53,11.54,200.0,1027.43,247.0,1285.77,72.0,71.6,73.32,10.7,424.24,81.2,74.9,12.85,241.0,556.7,256.0,196.73,69.0,69.09,72.94,13.86,225.72,77.1,60.0,9.86,192.0,408.97,202.0,195.24,78.0,78.1,362.16,13.42,255.92,75.4,65.0,104.8,76.4,80.1,20.88
2019-03-06 12:28:13,15.93,23.53,11.54,200.0,1027.43,247.0,1272.16,72.0,71.6,72.65,10.67,414.32,81.2,74.9,12.85,241.0,556.7,256.0,208.22,68.97,69.07,73.31,13.87,223.98,77.3,59.9,9.86,192.0,408.97,202.0,236.15,78.0,78.1,364.01,13.52,256.52,75.4,65.0,104.8,76.0,80.1,20.91
2019-03-06 12:28:14,15.93,23.53,11.54,200.0,1027.43,247.0,1258.26,72.0,71.6,72.25,10.7,422.33,81.2,74.9,12.85,241.0,556.7,256.0,181.12,69.01,69.09,73.38,13.92,227.27,77.1,59.9,9.86,192.0,408.97,202.0,202.58,78.0,78.1,361.26,13.4,255.91,75.4,65.0,104.8,76.3,80.1,20.91
2019-03-06 12:28:15,15.93,23.53,11.54,200.0,1027.43,247.0,1271.72,72.0,71.6,71.98,10.7,416.64,81.2,74.9,12.85,241.0,556.7,256.0,189.63,69.0,69.09,73.44,13.94,228.45,77.2,59.8,9.86,192.0,408.97,202.0,216.85,78.0,78.0,363.96,13.29,256.35,75.4,65.0,104.8,76.0,80.1,20.91
2019-03-06 12:28:16,15.93,23.53,11.54,200.0,1027.43,247.0,1267.43,72.0,71.6,72.92,10.67,420.49,81.2,74.9,12.85,241.0,556.7,256.0,206.49,69.0,69.06,73.31,13.9,224.58,77.2,59.8,9.86,192.0,408.97,202.0,213.02,78.0,78.0,361.65,13.37,255.9,75.4,65.0,104.8,76.8,80.1,20.91
2019-03-06 12:28:17,15.93,23.53,11.54,200.0,1027.43,247.0,1269.26,72.0,71.6,73.59,10.67,419.2,81.2,74.9,12.85,241.0,556.7,256.0,208.79,68.97,69.11,73.38,13.84,222.85,77.2,59.8,9.86,192.0,408.97,202.0,228.89,78.0,78.0,360.8,13.52,255.92,75.4,65.0,104.8,76.3,80.1,20.91
2019-03-06 12:28:18,15.93,23.53,11.54,200.0,1027.43,247.0,1276.02,72.0,71.6,73.19,10.73,428.21,81.2,74.9,12.85,241.0,556.7,256.0,199.09,69.01,69.11,73.44,13.93,226.88,77.2,59.8,9.86,192.0,408.97,202.0,201.05,78.0,78.0,358.3,13.29,256.33,75.4,65.0,104.8,76.2,80.2,20.93
2019-03-06 12:28:19,15.93,23.53,11.54,200.0,1027.43,247.0,1276.16,72.0,71.7,72.38,10.7,420.38,81.2,74.9,12.85,241.0,556.7,256.0,184.96,68.97,69.09,73.13,13.87,228.07,77.2,59.8,9.86,192.0,408.97,202.0,222.03,78.0,78.0,357.35,13.32,255.92,75.4,65.0,104.8,76.5,80.2,20.93
2019-03-06 12:28:20,15.93,23.53,11.54,200.0,1027.43,247.0,1262.15,72.0,71.7,71.84,10.67,413.56,81.2,74.9,12.85,241.0,556.7,256.0,191.86,69.01,69.08,73.13,13.87,222.43,77.1,59.8,9.86,192.0,408.97,202.0,210.16,78.0,77.9,363.41,13.41,255.91,75.4,65.0,104.8,76.8,80.2,20.93
2019-03-06 12:28:21,15.93,23.53,11.54,200.0,1027.43,247.0,1273.27,72.0,71.7,71.98,10.7,419.78,81.2,74.9,12.85,241.0,556.7,256.0,210.45,68.99,69.09,73.38,13.89,221.6,77.3,59.8,9.86,192.0,408.97,202.0,210.21,78.0,77.9,357.25,13.44,255.93,75.4,65.0,104.9,76.6,80.2,20.93
2019-03-06 12:28:22,15.93,23.53,11.54,200.0,1027.43,247.0,1273.03,72.0,71.7,73.05,10.67,421.29,81.2,74.9,12.85,241.0,556.7,256.0,210.43,69.0,69.09,73.75,13.91,226.03,77.1,59.8,9.86,192.0,408.97,202.0,200.27,78.0,77.9,355.71,13.47,255.97,75.4,65.0,104.9,77.3,80.2,20.9
2019-03-06 12:28:23,15.93,23.53,11.54,200.0,1027.43,247.0,1281.21,72.0,71.7,73.05,10.7,422.53,81.2,74.9,12.85,241.0,556.7,256.0,214.46,69.0,69.12,73.69,13.93,227.67,77.1,59.8,9.86,192.0,408.97,202.0,206.47,78.0,77.9,361.4,13.36,255.98,75.4,65.0,104.9,77.5,80.2,20.9
2019-03-06 12:28:24,15.34,23.53,11.54,200.0,1027.43,247.0,1282.03,72.0,71.7,72.65,10.73,416.64,81.2,74.9,12.85,241.0,556.7,256.0,200.94,69.01,69.02,73.13,13.91,225.5,77.3,59.8,9.86,192.0,408.97,202.0,200.9,78.0,77.9,365.29,13.35,255.92,75.4,65.0,105.2,76.5,80.2,20.88
2019-03-06 12:28:25,15.34,23.53,11.54,200.0,1027.43,247.0,1279.2,72.0,71.8,72.25,10.73,424.35,81.2,74.9,12.85,241.0,556.7,256.0,204.28,69.0,69.12,73.31,13.91,223.77,77.1,59.9,9.86,192.0,408.97,202.0,200.96,78.0,77.9,361.54,13.42,255.89,75.4,65.0,105.2,77.3,80.2,20.88
2019-03-06 12:28:26,15.34,23.53,11.54,200.0,1027.43,247.0,1279.8,72.0,71.8,71.3,10.7,415.85,81.2,74.9,12.85,241.0,556.7,256.0,208.69,69.0,69.1,73.5,13.87,224.63,77.3,59.9,9.86,192.0,408.97,202.0,218.02,78.0,77.9,360.44,13.53,255.91,75.4,65.0,105.2,77.0,80.2,20.93
2019-03-06 12:28:27,15.34,23.53,11.54,200.0,1027.43,247.0,1285.39,72.0,71.8,71.84,10.7,421.25,81.2,74.9,12.85,241.0,556.7,256.0,200.59,68.97,69.08,73.69,13.87,227.63,77.1,60.0,9.86,192.0,408.97,202.0,170.59,78.0,77.9,357.4,13.42,256.47,75.4,65.0,105.2,77.0,80.2,20.93
2019-03-06 12:28:28,15.34,23.53,11.54,200.0,1027.43,247.0,1286.46,72.0,71.8,72.78,10.67,419.73,81.2,74.9,12.85,241.0,556.7,256.0,184.46,68.98,69.09,73.38,13.95,228.55,77.1,60.0,9.86,192.0,408.97,202.0,198.23,78.0,77.9,359.6,13.31,255.94,75.4,65.0,105.2,77.1,80.2,20.8
2019-03-06 12:28:29,15.34,23.53,11.54,200.0,1027.43,247.0,1272.65,72.0,71.8,72.65,10.7,426.55,81.2,74.9,12.85,241.0,556.7,256.0,209.46,68.98,69.09,73.5,13.9,225.33,77.3,60.0,9.86,192.0,408.97,202.0,195.91,78.0,77.9,360.64,13.25,255.96,75.4,65.0,105.2,77.4,80.2,20.8
2019-03-06 12:28:30,15.34,23.53,11.54,200.0,1027.43,247.0,1281.76,72.0,71.8,72.11,10.67,416.62,81.2,74.9,12.85,241.0,556.7,256.0,186.61,69.01,69.09,73.75,13.92,223.77,77.2,60.1,9.86,192.0,408.97,202.0,186.26,78.0,77.9,362.81,13.26,256.24,75.4,65.0,105.0,76.7,80.2,20.89
2019-03-06 12:28:31,15.34,23.53,11.54,200.0,1027.43,247.0,1280.98,72.0,71.9,71.71,10.7,416.11,81.2,74.9,12.85,241.0,556.7,256.0,192.77,68.99,69.09,73.5,13.87,227.12,77.2,60.1,9.86,192.0,408.97,202.0,192.5,78.0,77.9,361.41,13.42,255.95,75.4,65.0,105.0,76.6,80.2,20.89
2019-03-06 12:28:32,15.34,23.53,11.54,200.0,1027.43,247.0,1274.12,72.0,71.9,71.17,10.73,418.96,81.2,74.9,12.85,241.0,556.7,256.0,190.55,68.95,69.09,73.31,13.89,228.28,77.2,60.1,9.86,192.0,408.97,202.0,206.1,78.0,77.9,356.42,13.39,256.59,75.4,65.0,105.0,76.2,80.2,20.89
2019-03-06 12:28:33,15.34,23.53,11.54,200.0,1027.43,247.0,1276.15,72.0,71.9,71.84,10.67,421.25,81.2,74.9,12.85,241.0,556.7,256.0,191.84,69.0,69.09,72.94,13.92,222.77,77.2,60.2,9.86,192.0,408.97,202.0,179.29,78.0,77.9,355.77,13.32,255.94,75.4,65.0,105.1,76.1,80.2,20.89
2019-03-06 12:28:34,15.34,23.53,11.54,200.0,1027.43,247.0,1263.29,72.0,71.9,72.38,10.67,420.0,81.2,74.9,12.85,241.0,556.7,256.0,184.56,68.99,69.1,73.44,13.92,221.55,77.1,60.2,9.86,192.0,408.97,202.0,195.78,78.0,77.9,361.09,13.25,256.07,75.4,65.0,105.1,76.2,80.2,20.89
2019-03-06 12:28:35,15.34,23.53,11.54,200.0,1027.43,247.0,1276.56,72.0,71.9,71.84,10.73,419.85,81.2,74.9,12.85,241.0,556.7,256.0,190.79,69.01,69.08,73.69,13.9,226.67,77.3,60.2,9.86,192.0,408.97,202.0,205.31,78.0,77.9,362.1,13.48,255.92,75.4,65.0,105.1,74.9,80.2,20.89
2019-03-06 12:28:36,15.34,23.53,11.54,200.0,1027.43,247.0,1263.08,72.0,71.9,71.98,10.67,422.07,81.2,74.9,12.85,241.0,556.7,256.0,192.25,69.01,69.08,73.69,13.86,228.05,77.1,60.2,9.86,192.0,408.97,202.0,166.1,78.0,77.9,358.68,13.38,255.93,75.4,65.0,105.1,75.1,80.2,20.89
2019-03-06 12:28:37,15.34,23.53,11.54,200.0,1027.43,247.0,1267.18,72.0,72.0,71.71,10.7,413.79,81.2,74.9,12.85,241.0,556.7,256.0,204.62,68.98,69.1,73.19,13.9,223.52,77.3,60.2,9.86,192.0,408.97,202.0,222.35,78.0,77.9,359.94,13.46,255.91,75.4,65.0,105.1,75.0,80.2,20.88
2019-03-06 12:28:38,15.34,23.53,11.54,200.0,1027.43,247.0,1271.06,72.0,72.0,71.98,10.7,420.52,81.2,75.0,12.85,241.0,556.7,256.0,215.79,68.97,69.09,73.25,13.9,222.6,77.1,60.2,9.86,192.0,408.97,202.0,209.14,78.0,77.9,362.85,13.27,255.85,75.4,65.0,105.1,75.6,80.2,20.88
2019-03-06 12:28:39,15.34,23.53,11.54,200.0,1027.43,247.0,1291.38,72.0,72.0,72.52,10.7,420.49,81.2,75.0,12.85,241.0,556.7,256.0,201.19,69.0,69.1,73.5,13.84,225.6,77.1,60.2,9.86,192.0,408.97,202.0,216.2,78.0,78.0,357.7,13.38,255.9,75.4,65.0,105.2,75.6,80.2,0.0
2019-03-06 12:28:40,15.34,23.53,11.54,200.0,1027.43,247.0,1273.2,72.0,72.0,72.38,10.67,425.59,81.2,75.0,12.85,241.0,556.7,256.0,214.65,68.97,69.08,73.31,13.89,227.8,77.3,60.2,9.86,192.0,408.97,202.0,209.23,78.0,78.0,363.56,13.3,255.94,75.4,65.0,105.2,75.4,80.2,0.0
2019-03-06 12:28:41,15.34,23.53,11.54,200.0,1027.43,247.0,1276.08,72.0,72.0,71.84,10.7,415.04,81.2,75.0,12.85,241.0,556.7,256.0,208.73,68.97,69.08,73.38,13.92,228.32,77.1,60.2,9.86,192.0,408.97,202.0,212.18,78.0,78.0,364.06,13.29,255.89,75.4,65.0,105.2,75.8,80.2,20.91
2019-03-06 12:28:42,15.34,23.53,11.54,200.0,1027.43,247.0,1266.97,72.0,72.1,71.71,10.7,419.75,81.2,75.0,12.85,241.0,556.7,256.0,196.25,68.98,69.09,73.5,13.92,225.75,77.3,60.1,9.86,192.0,408.97,202.0,190.96,78.0,78.0,364.28,13.26,255.88,75.4,65.0,104.9,75.7,80.2,20.91
2019-03-06 12:28:43,15.34,23.53,11.54,200.0,1027.43,247.0,1277.2,72.0,72.1,71.44,10.7,418.2,81.2,75.0,12.85,241.0,556.7,256.0,209.05,69.01,69.11,73.81,13.91,224.47,77.1,60.1,9.86,192.0,408.97,202.0,208.43,78.0,78.0,363.79,13.35,255.5,75.4,65.0,104.9,74.8,80.2,20.84
2019-03-06 12:28:44,15.34,23.53,11.54,200.0,1027.43,247.0,1292.56,72.0,72.1,72.11,10.67,421.28,81.2,75.0,12.85,241.0,556.7,256.0,218.74,69.01,69.12,73.75,13.91,227.23,77.2,60.0,9.86,192.0,408.97,202.0,196.29,78.0,78.0,363.34,13.46,255.93,75.4,65.0,104.9,75.3,80.2,20.84
2019-03-06 12:28:45,15.34,23.53,11.54,200.0,1027.43,247.0,1310.81,72.0,72.1,72.78,10.67,419.74,81.2,75.0,12.85,241.0,556.7,256.0,201.18,68.95,69.07,73.31,13.86,228.53,77.2,60.0,9.86,192.0,408.97,202.0,200.19,78.0,78.0,361.29,13.49,255.17,75.4,65.0,104.9,75.7,80.2,20.84
2019-03-06 12:28:46,15.34,23.53,11.54,200.0,1027.43,247.0,1269.01,72.0,72.1,71.71,10.7,425.18,81.2,75.0,12.85,241.0,556.7,256.0,214.89,68.99,69.11,73.44,13.86,224.6,77.2,60.0,9.86,192.0,408.97,202.0,199.95,78.0,78.0,362.64,13.69,255.5,75.4,65.0,104.9,75.6,80.2,20.91
2019-03-06 12:28:47,15.34,23.53,11.54,200.0,1027.43,247.0,1264.85,72.0,72.2,71.57,10.7,421.2,81.2,75.0,12.85,241.0,556.7,256.0,205.36,68.97,69.07,73.5,13.89,223.07,77.2,59.9,9.86,192.0,408.97,202.0,205.86,78.0,78.0,353.14,13.45,255.91,75.4,65.0,104.9,75.4,80.1,20.91
2019-03-06 12:28:48,15.34,23.53,11.54,200.0,1027.43,247.0,1276.92,72.0,72.2,71.17,10.7,412.8,81.2,75.0,12.85,241.0,556.7,256.0,201.88,68.98,69.07,73.88,13.9,227.18,77.2,59.9,9.86,192.0,408.97,202.0,187.3,78.0,78.0,353.68,13.53,255.91,75.4,65.0,105.2,74.9,80.1,20.85
2019-03-06 12:28:49,15.34,23.53,11.54,200.0,1027.43,247.0,1277.53,72.0,72.2,71.84,10.67,419.09,81.2,75.0,12.85,241.0,556.7,256.0,183.95,68.97,69.07,73.69,13.87,228.42,77.2,59.8,9.86,192.0,408.97,202.0,212.4,78.0,78.0,354.6,13.48,255.92,75.4,65.0,105.2,75.4,80.1,20.85
2019-03-06 12:28:50,15.34,23.53,11.54,200.0,1027.43,247.0,1258.51,72.0,72.2,72.65,10.67,419.83,81.2,75.0,12.85,241.0,556.7,256.0,212.62,68.99,69.09,73.5,13.86,222.9,77.1,59.8,9.86,192.0,408.97,202.0,220.6,78.0,78.0,357.68,13.26,255.88,75.4,65.0,105.2,75.7,80.0,20.92
2019-03-06 12:28:51,15.34,23.53,11.54,200.0,1027.43,247.0,1261.12,72.0,72.2,72.52,10.73,423.66,81.3,75.0,12.85,241.0,556.7,256.0,203.73,68.98,69.1,73.63,13.9,222.17,77.3,59.8,9.86,192.0,408.97,202.0,209.92,78.0,78.0,362.93,13.34,255.93,75.4,65.0,104.8,75.4,80.0,20.92
